"Plants for all sectors,United States,multiple fuel types"
"https://www.eia.gov/beta/electricity/data/browser/#/topic/1?agg=2,0,1&fuel=vtvv&sec=g&geo=g&freq=A&datecode=2016&tab=overview&pin=&rse=0&maptype=0&ltype=pin&ctype=linechart&end=201710&start=200101"
"Mon Nov 25 2019 17:19:05 GMT-0800 (Pacific Standard Time)"
"Source: U.S. Energy Information Administration"
"Plant Name","Plant Code","State","Sector Name","Prime Movers","Fuel Types","Primary Technology"
"Aniak",7182,"AK","Electric Utility","IC","DFO","Petroleum Liquids"
"Animas",2465,"NM","Electric Utility","GT, HY","NG, WAT","Multiple"
"Anita",1123,"IA","Electric Utility","IC","DFO","Petroleum Liquids"
"Annandale Solar",60520,"MN","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Annex Creek",62,"AK","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Ansley",2214,"NE","Electric Utility","IC","DFO, NG","Multiple"
"Anson Abenaki Hydros",10186,"ME","Industrial CHP","HY, ST","NG, WAT","Multiple"
"Anson County Generation Facility",56249,"NC","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"Antares-GRE 314 East Lyme LLC",59495,"CT","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Antelope Big Sky Ranch",60279,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Antelope DSR 1",60186,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Antelope DSR 2",60187,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Antelope Station",57865,"TX","Electric Utility","IC","NG","Natural Gas Internal Combustion Engine"
"Antelope Valley",6469,"ND","Electric Utility","ST","LIG","Conventional Steam Coal"
"Anthony",1258,"KS","Electric Utility","IC","NG","Natural Gas Internal Combustion Engine"
"Anthony Wayne Solar #1",59489,"OH","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Apache Station",160,"AZ","Electric Utility","GT, ST","NG, SUB","Multiple"
"Apalachia",3394,"TN","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Apex Generating Station",55514,"NV","Electric Utility","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Apex Solar PV Power Project",58489,"NV","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Apple Data Center - Fuel Cell 1&2",58264,"NC","Commercial Non-CHP","FC","LFG","Landfill Gas"
"Apple Data Center - PV2",58701,"NC","Commercial Non-CHP","PV","SUN","Solar Photovoltaic"
"Apple Data Center PV",57994,"NC","Commercial Non-CHP","PV","SUN","Solar Photovoltaic"
"Apple Data Center PV3",59474,"NC","Commercial Non-CHP","PV","SUN","Solar Photovoltaic"
"Apple One",58828,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Apple River",6231,"WI","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Appleton",4043,"WI","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Aqua Ingrams Mill",57280,"PA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Aragonne Wind LLC",56336,"NM","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Arapahoe Combustion Turbine Project",55200,"CO","IPP Non-CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Ararat Rock Solar, LLC",58492,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Arba Solar, LLC",58801,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Arbuckle Mountain Wind Farm LLC",59234,"OK","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Arcadia Electric",4100,"WI","Electric Utility","IC","DFO, NG","Multiple"
"Arcanum",2902,"OH","Electric Utility","IC","DFO","Petroleum Liquids"
"Arcanum Peaking",7781,"OH","Electric Utility","IC","DFO","Petroleum Liquids"
"ArcelorMittal Burns Harbor",10245,"IN","Industrial CHP","ST","BFG","Other Gases"
"ArcelorMittal Indiana Harbor West",10397,"IN","Industrial CHP","ST","BFG","Other Gases"
"ArcelorMittal Warren",54207,"OH","Industrial CHP","ST","OG","Other Gases"
"Arcelormittal Cleveland Inc",10398,"OH","Industrial CHP","ST","BFG","Other Gases"
"Archbald Power Station",50279,"PA","IPP Non-CHP","GT, ST","LFG, NG","Multiple"
"Archdiocese of Baltimore J",60662,"MD","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Archdiocese of Baltimore L",60663,"MD","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Archer Daniels Midland Cedar Rapids",10864,"IA","Industrial CHP","GT, ST","NG, SUB","Multiple"
"Archer Daniels Midland Clinton",10860,"IA","Industrial CHP","ST","SUB","Conventional Steam Coal"
"Archer Daniels Midland Columbus",57046,"NE","Industrial CHP","ST","SUB","Conventional Steam Coal"
"Archer Daniels Midland Decatur",10865,"IL","Industrial CHP","ST","BIT","Conventional Steam Coal"
"Archer Daniels Midland Des Moines",10861,"IA","Industrial CHP","ST","SUB","Conventional Steam Coal"
"Archer Daniels Midland Lincoln",10862,"NE","Industrial CHP","ST","SUB","Conventional Steam Coal"
"Archer Daniels Midland Mankato",10863,"MN","Industrial CHP","ST","SUB","Conventional Steam Coal"
"Archer Daniels Midland Peoria",10866,"IL","Industrial CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Archer Daniels Midland Southport",54316,"NC","Industrial CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Argonne National Laboratory CHP",60742,"IL","IPP CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Argus Cogen Plant",10684,"CA","Industrial CHP","ST","RC","Conventional Steam Coal"
"Argyle",7810,"WI","Electric Utility","HY, IC","DFO, WAT","Multiple"
"Arizona State University CHP",58199,"AZ","Commercial CHP","CS","NG","Natural Gas Fired Combined Cycle"
"Arizona Western College PV",57765,"AZ","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Arkalon Ethanol LLC",58192,"KS","Industrial CHP","ST","NG","Natural Gas Steam Turbine"
"Arkansas Nuclear One",8055,"AR","Electric Utility","ST","NUC","Nuclear"
"Arlington Outlet Hydroelectric Generator",61355,"TX","Commercial Non-CHP","HY","WAT","Conventional Hydroelectric"
"Arlington Valley Energy Facility",55282,"AZ","IPP Non-CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Arlington Valley Solar Energy II",57680,"AZ","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Arlington Wind Power Project",56855,"OR","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Armenia Mountain Wind Farm",57044,"PA","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Armstrong",55347,"PA","IPP Non-CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Arndt Farm",58315,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Arnold",2216,"NE","Electric Utility","IC","DFO","Petroleum Liquids"
"Arpin Dam",3995,"WI","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Arrache 4006",58445,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Arrache 4013",58446,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Arrache 8083",58447,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Arrowrock Hydroelectric Project",56997,"ID","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Arsenal Hill",1416,"LA","Electric Utility","ST","NG","Natural Gas Steam Turbine"
"Arthur Kill Generating Station",2490,"NY","IPP Non-CHP","GT, ST","NG","Multiple"
"Arthur Von Rosenberg",7512,"TX","Electric Utility","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Arvada",8028,"WY","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"Arvah B Hopkins",688,"FL","Electric Utility","CA, CT, GT, ST","NG","Multiple"
"Arzon Solar UASTP Solar Power Station",57930,"AZ","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Asbury",2076,"MO","Electric Utility","ST","SUB","Conventional Steam Coal"
"Ascend Performance Materials Texas Inc.",10418,"TX","Industrial CHP","ST","OG","Other Gases"
"Ascutney",3708,"VT","Electric Utility","GT","DFO","Petroleum Liquids"
"Ashdown",54104,"AR","Industrial CHP","ST","BLQ","Wood/Wood Waste Biomass"
"Asheville",2706,"NC","Electric Utility","GT, ST","BIT, NG","Multiple"
"Ashland",1259,"KS","Electric Utility","IC","DFO, NG","Multiple"
"Ashley Solar Farm",59566,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Ashokan",88,"NY","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Ashtabula",55990,"OH","IPP CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Ashtabula Wind Energy Center",57032,"ND","Electric Utility","WT","WND","Onshore Wind Turbine"
"Ashtabula Wind II LLC",57121,"ND","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Ashtabula Wind III LLC",57387,"ND","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Ashton",825,"ID","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Aspen Solar, LLC",59694,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Associated TerminalS",8851,"MS","Electric Utility","--","--","--"
"Astoria Energy",55375,"NY","IPP Non-CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Astoria Energy II",57664,"NY","IPP Non-CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Astoria Gas Turbines",55243,"NY","IPP Non-CHP","GT","KER, NG","Multiple"
"Astoria Generating Station",8906,"NY","IPP Non-CHP","GT, ST","NG","Multiple"
"Atascosita",55526,"TX","IPP Non-CHP","IC","LFG","Landfill Gas"
"Athens Energy",60457,"ME","IPP Non-CHP","OT","WDS","Wood/Wood Waste Biomass"
"Athens Generating Plant",55405,"NY","IPP Non-CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Athens Regional Medical Center",55319,"GA","Commercial Non-CHP","IC","DFO","Petroleum Liquids"
"Atkinson Farm Solar",60982,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Atlanta Gift Mart LP",54877,"GA","Commercial Non-CHP","IC","DFO","Petroleum Liquids"
"Atlantic",1124,"IA","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"Atlantic City Convention Center",56900,"NJ","Commercial Non-CHP","PV","SUN","Solar Photovoltaic"
"Atlantic Coast Freezers Solar Facility",58360,"NJ","Commercial Non-CHP","PV","SUN","Solar Photovoltaic"
"Attala",55220,"MS","Electric Utility","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Atwater Solar",60521,"MN","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Atwell Island",58366,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Atwell Island West Solar",59414,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Auburn",2215,"NE","Electric Utility","IC","NG","Natural Gas Internal Combustion Engine"
"Auburn LFG Energy Facility",57636,"NY","IPP Non-CHP","IC","LFG","Landfill Gas"
"Auburn State Street",8009,"NY","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"Auburndale Peaker Energy Center",55833,"FL","IPP Non-CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Audrain Generating Station",55234,"MO","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"Audrey Solar",58732,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Auglaize Hydro",7657,"OH","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Augusta Electric Plant No 1",1261,"KS","Electric Utility","IC","DFO, NG","Multiple"
"Augusta Electric Plant No 2",6791,"KS","Electric Utility","IC","NG","Natural Gas Internal Combustion Engine"
"Augustus Farm, LLC",60313,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Auke Bay",7250,"AK","Electric Utility","GT, IC","DFO","Petroleum Liquids"
"Aurora",55279,"IL","IPP Non-CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Aurora Energy LLC Chena",79,"AK","IPP CHP","ST","SUB","Conventional Steam Coal"
"Austin",3594,"TX","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Austin Gas Recovery",56524,"TX","IPP Non-CHP","IC","LFG","Landfill Gas"
"Austin Northeast",1961,"MN","Electric Utility","--","--","--"
"Autumn Hills LLC",55566,"MN","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Auwahi Wind Energy",57996,"HI","IPP Non-CHP","BA, WT","MWH, WND","Multiple"
"Avalon Hydropower",54801,"NC","Commercial Non-CHP","HY","WAT","Conventional Hydroelectric"
"Avalon Solar",59168,"AZ","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Avalon Solar II",60062,"AZ","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Avenal Park",57359,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Avenue A Generator Sets",7854,"IL","Electric Utility","IC","DFO","Petroleum Liquids"
"Avon Lake",2836,"OH","IPP Non-CHP","GT, ST","BIT, DFO","Multiple"
"Avon Park",624,"FL","Electric Utility","GT","DFO, NG","Multiple"
"Avra Valley Solar",57657,"AZ","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Axiall Natrium Plant",50491,"WV","Industrial CHP","ST","NG","Natural Gas Steam Turbine"
"Axiall Plaquemine",55051,"LA","Industrial CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Axio Green LLC",58702,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Axium Modesto Solar",58039,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Ayers Island",2355,"NH","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Ayers Village Solar",59463,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Azalea Solar, LLC",58482,"GA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Aziscohos Hydroelectric Project",50999,"ME","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Azusa",6449,"CA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"B Braun Medical",50200,"CA","Industrial CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"B C Cobb",1695,"MI","Electric Utility","--","--","--"
"B L England",2378,"NJ","IPP Non-CHP","ST","BIT, RFO","Multiple"
"B&K Energy Systems LLC",56210,"MN","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"BASF Freeport Works",55311,"TX","Industrial CHP","GT, ST","NG, WH","Multiple"
"BBB Corporate Headquarters",58093,"NJ","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"BC Energy LLC",56624,"MN","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"BC Landfill Energy LLC",57847,"NJ","IPP Non-CHP","IC","LFG","Landfill Gas"
"BC Solar",60616,"OR","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"BG Stewart Solar Farm, LLC",59930,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"BJ Gas Recovery",54392,"GA","IPP Non-CHP","IC","LFG","Landfill Gas"
"BJ's Wholesale Club Inc Dist Center",60227,"NJ","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"BJ's Wholesale Club, Inc- Uxbridge",60116,"MA","IPP Non-CHP","--","--","--"
"BMW Manufacturing Co",58173,"SC","Industrial Non-CHP","GT","LFG","Landfill Gas"
"BP Carson Refinery",50540,"CA","Industrial Non-CHP","OT, ST","NG, OG","Multiple"
"BP Chemicals Green Lake Plant",50404,"TX","Industrial Non-CHP","ST","WH","All Other"
"BP Naperville Cogeneration Facility",50722,"IL","Industrial CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"BRE",59706,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"BWC Swan Pond River CSG",60067,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"BYUI Central Energy Facility",59496,"ID","Commercial CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Babcock Solar Energy Center",59993,"FL","Electric Utility","PV","SUN","Solar Photovoltaic"
"Back River Waste Water Treatment",59026,"MD","IPP Non-CHP","IC, PV","OBG, SUN","Multiple"
"Backus Microgrid Project",59415,"CT","Electric Utility","IC","DFO","Petroleum Liquids"
"Bacliff",60264,"TX","IPP Non-CHP","--","--","--"
"Baconton Power Plant",55304,"GA","IPP Non-CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Bad Creek",7125,"SC","Electric Utility","PS","WAT","Hydroelectric Pumped Storage"
"Badger 1",58262,"AZ","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Badger Creek Limited",10650,"CA","IPP CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Baffin Wind",57927,"TX","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Bailey Farm LLC",59127,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Bailly",995,"IN","Electric Utility","GT, ST","BIT, NG","Multiple"
"Baker Creek Hydroelectric",59428,"CA","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Baker PV 1",59517,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Bakersfield 111",59948,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Bakersfield College Solar 01",57655,"CA","Commercial Non-CHP","PV","SUN","Solar Photovoltaic"
"Balch 1",217,"CA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Balch 2",218,"CA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Baldock Solar Highway",57882,"OR","Electric Utility","PV","SUN","Solar Photovoltaic"
"Baldwin City Plant No 1",1262,"KS","Electric Utility","IC","DFO","Petroleum Liquids"
"Baldwin City Plant No 2",8020,"KS","Electric Utility","IC","DFO","Petroleum Liquids"
"Baldwin Energy Complex",889,"IL","IPP Non-CHP","ST","RC","Conventional Steam Coal"
"Baldwin Wind LLC",57347,"ND","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Balko Wind LLC",58900,"OK","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Ball Mountain Hydro",59040,"VT","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Balsam",59828,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Baltimore City B",60664,"MD","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Baltimore City D",60665,"MD","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Baltimore City F",60666,"MD","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Baltimore City G",60667,"MD","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Bancroft",1125,"IA","Electric Utility","IC","DFO","Petroleum Liquids"
"Bank of America Plaza",55152,"GA","Commercial Non-CHP","IC","DFO","Petroleum Liquids"
"Bankhead Dam",2,"AL","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Bannock County LFG to Energy",59529,"ID","Commercial Non-CHP","IC","LFG","Landfill Gas"
"Baptist Medical Center",10008,"FL","Commercial CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Bar Mills",1481,"ME","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Barber Creek",8030,"WY","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"Barber Dam",10735,"ID","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Barber's Point Tank Farm",8823,"HI","Electric Utility","--","--","--"
"Barilla Solar",58710,"TX","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Barker Lower",10728,"ME","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Barkley",1371,"KY","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Barney M Davis",4939,"TX","IPP Non-CHP","CA, CT, ST","NG","Multiple"
"Barnhill Road Solar, LLC",60782,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Barnstable Landfill",59081,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Barre",55776,"MA","IPP Non-CHP","IC","LFG","Landfill Gas"
"Barre II Solar Project",59766,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Barre Peaker",56474,"CA","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"Barrett PV",61342,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Barron",4102,"WI","Electric Utility","HY, IC","DFO, WAT","Multiple"
"Barrow",7173,"AK","Electric Utility","GT, IC","NG","Multiple"
"Barry",3,"AL","Electric Utility","CA, CT, ST","BIT, NG","Multiple"
"Bartholomew",3688,"UT","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Bartletts Ferry",702,"GA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Barton Chapel Wind Farm",57156,"TX","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Barton Solar Farm",59741,"VT","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Barton Windpower LLC",56765,"IA","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Basalt",7458,"CO","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Bashaw Solar CSG 1, LLC",60866,"MA","IPP Non-CHP","--","--","--"
"Basin Creek Plant",55866,"MT","IPP Non-CHP","IC","NG","Natural Gas Internal Combustion Engine"
"Bassett Medical Center",54863,"NY","Commercial Non-CHP","IC","DFO","Petroleum Liquids"
"Bastrop Energy Center",55168,"TX","IPP Non-CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Batavia Power Plant",54593,"NY","IPP Non-CHP","CA, CT, IC","DFO, NG","Multiple"
"Batesville Generation Facility",55063,"MS","Electric Utility","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Bath County",6167,"VA","Electric Utility","PS","WAT","Hydroelectric Pumped Storage"
"Battery Energy Storage System",57583,"AK","Electric Utility","BA","MWH","Batteries"
"Battery Utility of Ohio",58475,"OH","IPP Non-CHP","BA","MWH","Batteries"
"Battle Creek Mill",58052,"MI","Industrial CHP","ST","NG","Natural Gas Steam Turbine"
"Battleboro Farm",60369,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Battleground",59038,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Bavarian LFGTE",56277,"KY","Electric Utility","IC","LFG","Landfill Gas"
"Baxter Wilson",2050,"MS","Electric Utility","ST","NG","Natural Gas Steam Turbine"
"Bay County Waste to Energy",10250,"FL","IPP Non-CHP","ST","MSW","Municipal Solid Waste"
"Bay Front",3982,"WI","Electric Utility","ST","NG, WDS","Multiple"
"Bay Gas",8831,"MS","Electric Utility","--","--","--"
"Bay View Backup Power Facility",58269,"OH","Electric Utility","IC","DFO, NG","Multiple"
"Bay View Cogeneration Facility",58263,"OH","Electric Utility","GT, ST","LFG","Landfill Gas"
"Bay Windpower I",55944,"MI","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"BayWa r.e Mozart LLC",58048,"TX","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Bayboro",627,"FL","Electric Utility","GT","DFO","Petroleum Liquids"
"Bayonne Energy Center",56964,"NJ","IPP Non-CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Bayonne MUA- Leitner-Poma Wind Turbine",59797,"NJ","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Bayonne Plant Holding LLC",50497,"NJ","IPP CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Bayou Cogen Plant",10298,"TX","Industrial CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Bayou Cove Peaking Power",55433,"LA","IPP Non-CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Bayswater Peaking Facility LLC",55699,"NY","IPP Non-CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Baytown",55551,"TX","IPP Non-CHP","--","--","--"
