"Plants for all sectors,United States,multiple fuel types"
"https://www.eia.gov/beta/electricity/data/browser/#/topic/1?agg=2,0,1&fuel=vtvv&sec=g&geo=g&freq=A&datecode=2006&tab=overview&start=200101&end=201710&ctype=linechart&ltype=pin&maptype=0&rse=0&pin="
"Mon Nov 25 2019 16:27:35 GMT-0800 (Pacific Standard Time)"
"Source: U.S. Energy Information Administration"
"Plant Name","Plant Code","State","Sector Name","Prime Movers","Fuel Types","Primary Technology"
"Heart Mountain",6408,"WY","Electric Utility","--","--","--"
"Heat Recovery Coke Facility",55066,"IN","Industrial Non-CHP","--","--","--"
"Heber City",7111,"UT","Electric Utility","--","--","--"
"Heber Geothermal",54689,"CA","IPP Non-CHP","--","--","--"
"Hebron",2266,"NE","Electric Utility","--","--","--"
"Helemano Substation DG",56332,"HI","Electric Utility","--","--","--"
"Hell Gate",7913,"NY","Electric Utility","--","--","--"
"Hells Canyon",3013,"OR","Electric Utility","--","--","--"
"Helms Pumped Storage",6100,"CA","Electric Utility","--","--","--"
"Helzel & Schwarzhoff 86",56275,"CA","IPP Non-CHP","--","--","--"
"Helzel & Schwarzhoff 88 Wind Farm",52165,"CA","IPP Non-CHP","--","--","--"
"Hemlock Falls",1777,"MI","Electric Utility","--","--","--"
"Henderson",2062,"MS","Electric Utility","--","--","--"
"Henderson I",1372,"KY","Electric Utility","--","--","--"
"Hendricks Regional Health",54731,"IN","Commercial Non-CHP","--","--","--"
"Hennepin Island",1911,"MN","Electric Utility","--","--","--"
"Hennepin Power Station",892,"IL","IPP Non-CHP","--","--","--"
"Henrietta Peaker",55807,"CA","IPP Non-CHP","--","--","--"
"Henry County",7763,"IN","Electric Utility","--","--","--"
"Henry D King",658,"FL","Electric Utility","--","--","--"
"Henry Station",7399,"MI","Electric Utility","--","--","--"
"Herbert A Wagner",1554,"MD","IPP Non-CHP","--","--","--"
"Herington",1283,"KS","Electric Utility","--","--","--"
"Herkimer",52057,"NY","IPP Non-CHP","--","--","--"
"Hermiston Generating Plant",54761,"OR","IPP CHP","--","--","--"
"Hermiston Power Partnership",55328,"OR","IPP Non-CHP","--","--","--"
"Herrings",2572,"NY","IPP Non-CHP","--","--","--"
"Heuvelton",2573,"NY","IPP Non-CHP","--","--","--"
"Hewittville Hydroelectric",50268,"NY","IPP Non-CHP","--","--","--"
"Hewlett Packard Enterprise",54457,"GA","Commercial Non-CHP","--","--","--"
"Hibbing",1979,"MN","Electric Utility","--","--","--"
"Hickman",162,"CA","Electric Utility","--","--","--"
"Hidalgo Energy Center",55545,"TX","IPP Non-CHP","--","--","--"
"Higgins",630,"FL","Electric Utility","--","--","--"
"Higgins Generating Station",55687,"NV","IPP Non-CHP","--","--","--"
"Higginsville",2131,"MO","Electric Utility","--","--","--"
"High Acres Gas Recovery",50568,"NY","IPP Non-CHP","--","--","--"
"High Bridge",1912,"MN","Electric Utility","--","--","--"
"High Dam",2574,"NY","Electric Utility","--","--","--"
"High Desert Power Plant",55518,"CA","IPP Non-CHP","--","--","--"
"High Falls (WI)",4065,"WI","Electric Utility","--","--","--"
"High Falls - Croghan NY",2575,"NY","IPP Non-CHP","--","--","--"
"High Falls - Saranac NY",2530,"NY","Electric Utility","--","--","--"
"High Point, Fairfield",56059,"NC","Electric Utility","--","--","--"
"High Point, Jackson Lake",56058,"NC","Electric Utility","--","--","--"
"High Point, Pump Station Rd",56260,"NC","Electric Utility","--","--","--"
"High Rock Hydro",54896,"NC","IPP Non-CHP","--","--","--"
"High Shoals Hydro (GA)",10121,"GA","IPP Non-CHP","--","--","--"
"High Shoals Hydro (NC)",10550,"NC","IPP Non-CHP","--","--","--"
"High Sierra Limited",50495,"CA","IPP CHP","--","--","--"
"High Street Station",1670,"MA","Electric Utility","--","--","--"
"High Winds LLC",56075,"CA","IPP Non-CHP","--","--","--"
"Highgate Falls",6618,"VT","Electric Utility","--","--","--"
"Highland",946,"IL","Electric Utility","--","--","--"
"Highmore",3343,"SD","Electric Utility","--","--","--"
"Higley",2576,"NY","IPP Non-CHP","--","--","--"
"Hill City",1285,"KS","Electric Utility","--","--","--"
"Hill Mill",7048,"ME","IPP Non-CHP","--","--","--"
